Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
KEFJ,Kenai Fjords National Park,Fish,5,Salmoniformes,Salmonidae,71770,161977,Active,Oncorhynchus kisutch,Silver salmon,,Present
KEFJ,Kenai Fjords National Park,Fish,5,Salmoniformes,Salmonidae,71783,161989,Active,Oncorhynchus mykiss,"Rainbow trout, Redband trout",,Present
KEFJ,Kenai Fjords National Park,Fish,5,Salmoniformes,Salmonidae,71772,161979,Active,Oncorhynchus nerka,Red salmon,,Present
KEFJ,Kenai Fjords National Park,Fish,5,Salmoniformes,Salmonidae,71774,161980,Active,Oncorhynchus tshawytscha,Chinook salmon,,Present
KEFJ,Kenai Fjords National Park,Fish,5,Salmoniformes,Salmonidae,71806,162008,Active,Prosopium cylindraceum,Round whitefish,,Probably Present
KEFJ,Kenai Fjords National Park,Fish,5,Salmoniformes,Salmonidae,71798,162000,Active,Salvelinus malma,Dolly varden,,Present
KEFJ,Kenai Fjords National Park,Fish,5,Scorpaeniformes,Agonidae,455947,644358,Active,Podothecus accipenserinus,Sturgeon poacher,Agonus acipenserinus,Present
KEFJ,Kenai Fjords National Park,Fish,5,Scorpaeniformes,Anoplopomatidae,70067,167123,Active,Anoplopoma fimbria,Sablefish,,Present
KEFJ,Kenai Fjords National Park,Fish,5,Scorpaeniformes,Cottidae,70713,167223,Active,Clinocottus acuticeps,Sharpnose sculpin,,Probably Present
KEFJ,Kenai Fjords National Park,Fish,5,Scorpaeniformes,Cottidae,70721,167230,Active,Cottus aleuticus,Coastrange sculpin,,Present
KEFJ,Kenai Fjords National Park,Fish,5,Scorpaeniformes,Cottidae,70724,167233,Active,Cottus asper,Prickly sculpin,,Present
KEFJ,Kenai Fjords National Park,Fish,5,Scorpaeniformes,Cottidae,70723,167232,Active,Cottus cognatus,Slimy sculpin,,Present
KEFJ,Kenai Fjords National Park,Fish,5,Scorpaeniformes,Cottidae,71471,167302,Active,Leptocottus armatus,Pacific staghorn sculpin,,Present
KEFJ,Kenai Fjords National Park,Fish,5,Scorpaeniformes,Hexagrammidae,70056,167113,Active,Hexagrammos stelleri,Whitespotted greenling,,Present
KEFJ,Kenai Fjords National Park,Fish,5,Scorpaeniformes,Psychrolutidae,71429,167265,Active,Dasycottus setiger,Spinyhead sculpin,,Present
KEFJ,Kenai Fjords National Park,Fish,5,Scorpaeniformes,Scorpaenidae,67229,166740,Active,Sebastes ruberrimus,Yelloweye rockfish,Sebastes ruber,Present
KEFJ,Kenai Fjords National Park,Fish,5,Squaliformes,Squalidae,71896,160617,Active,Squalus acanthias,"Piked dogfish, Spiny dogfish",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Araceae,148597,42546,Active,Calla palustris,"water arum, water-dragon",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Juncaginaceae,162639,505588,Active,Triglochin maritimum,"arrow-grass, seaside arrowgrass",Triglochin maritima,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Juncaginaceae,141548,38989,Active,Triglochin palustre,"marsh arrowgrass, marsh arrow-grass",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141584,39020,Active,Potamogeton alpinus,alpine pondweed,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141597,39032,Active,Potamogeton gramineus,"grassy pondweed, variableleaf pondweed",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141570,39008,Active,Potamogeton natans,"broadleaf pondweed, floating pondweed, floatingleaf pondweed",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141608,39042,Active,Potamogeton praelongus,"whitestem pondweed, white-stem pondweed",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,292249,566076,Active,Potamogeton pusillus ssp. tenuissimus,small pondweed,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,292289,566095,Active,Stuckenia filiformis ssp. alpinus,"fineleaf pondweed, northern slender pondweed",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,292293,566097,Active,Stuckenia filiformis ssp. occidentalis,"slender pondweed, western fineleaf pondweed",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,287316,565547,Active,Stuckenia pectinatus,sago pondweed,Potamogeton pectinatus,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,287320,565549,Active,Stuckenia vaginatus,sheathed pondweed,Potamogeton vaginatus,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141636,39068,Active,Zannichellia palustris,"horned pondweed, horned poolmat, horned-pondweed",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Ruppiaceae,141633,39065,Active,Ruppia cirrhosa,spiral ditchgrass,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Ruppiaceae,141631,39063,Active,Ruppia maritima,"widgeongrass, widgeon-grass",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Tofieldiaceae,142763,43049,Active,Tofieldia coccinea,northern false-asphodel,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Tofieldiaceae,142766,43051,Active,Tofieldia glutinosa,"sticky false asphodel, sticky tofieldia",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Tofieldiaceae,203896,524756,Active,Tofieldia glutinosa ssp. brevistyla,sticky tofieldia,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Tofieldiaceae,142767,43052,Active,Tofieldia pusilla,False Asphodel,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Alismatales,Zosteraceae,142311,39074,Active,Zostera marina,"eelgrass, seawrack",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Apiales,Apiaceae,132578,29442,Active,Angelica genuflexa,kneeling angelica,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Apiales,Apiaceae,132567,29432,Active,Angelica lucida,seacoast angelica,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Apiales,Apiaceae,133391,29457,Active,Cicuta douglasii,"Douglas' waterhemlock, water hemlock, western water hemlock",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Apiales,Apiaceae,93775,182155,Active,Cicuta virosa,Mackenzie's water hemlock,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Apiales,Apiaceae,133404,29469,Active,Conioselinum gmelinii,Chinese hemlockparsley,"Conioselinum chinense, Conioselinum pacificum",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Apiales,Apiaceae,160212,502953,Active,Heracleum maximum,"common cowparsnip, cow parsnip",Heracleum lanatum,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Apiales,Apiaceae,133466,29524,Active,Ligusticum scoticum,Scottish licorice-root,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Apiales,Apiaceae,203774,524234,Active,Ligusticum scoticum ssp. hultenii,Hulten Sea-lovage,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Apiales,Apiaceae,126358,29790,Active,Osmorhiza depauperata,"blunt-fruit sweet-cicely, bluntseed sweetroot",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Apiales,Apiaceae,126361,29793,Active,Osmorhiza purpurea,purple sweetroot,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Apiales,Araliaceae,132527,29397,Active,Oplopanax horridus,devilsclub,Echinopanax horridus,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Amaryllidaceae,149546,42636,Active,Allium schoenoprasum,"wild chive, wild chives",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Asparagaceae,157785,503654,Active,Maianthemum dilatatum,"false lily of the valley, false lily of the vally",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Iridaceae,144288,43195,Active,Iris setosa,beachhead iris,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Orchidaceae,147953,43521,Active,Coeloglossum viride,"longbract frog orchid, long-bract frog orchid",Coeloglossum viride ssp. bracteatum,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Orchidaceae,147959,43527,Active,Corallorrhiza trifida,"early coralroot, yellow coralroot",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Orchidaceae,148034,43595,Active,Goodyera repens,"dwarf rattlesnake-plantain, lesser rattlesnake plantain",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Orchidaceae,149608,43632,Active,Listera caurina,Twyblade,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Orchidaceae,785165,894826,Active,Neottia cordata,"heartleaf twayblade, heartleaf twayblade","Listera cordata, Listera cordata var. nephrophylla",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Orchidaceae,147008,43422,Active,Platanthera chorisiana,Chamisso's orchid,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Orchidaceae,147011,43425,Active,Platanthera dilatata,"boreal bog orchid, scentbottle, white bog orchid",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Orchidaceae,111112,196409,Active,Platanthera hyperborea var. viridiflora,tall Alaskan green orchid,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Orchidaceae,146996,43411,Active,Platanthera obtusata,"bluntleaved orchid, northern small bog orchid",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Orchidaceae,147026,43439,Active,Platanthera stricta,"Modoc bog orchid, slender bog orchid",Platanthera saccata,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asparagales,Orchidaceae,147064,43473,Active,Spiranthes romanzoffiana,"hooded ladiestresses, hooded ladies'-tresses, hooded lady's tresses",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,133556,35423,Active,Achillea millefolium,boreal yarrow,"Achillea millefolium var. borealis, Achillea borealis",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,141401,36490,Active,Agoseris glauca,"pale agoseris, pale dandelion, prairie dandelion",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,141444,36529,Active,Anaphalis margaritacea,Pearly Everlasting,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,133760,36719,Active,Antennaria alpina,alpine pussytoes,Antennaria pallida,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,133776,36733,Active,Antennaria friesiana ssp. alaskana,Fries' pussytoes,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,88579,185097,Active,Antennaria monocephala,pygmy pussytoes,Antennaria monocephala,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,133786,36742,Active,Antennaria monocephala ssp. monocephala,pygmy pussytoes,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,135790,36754,Active,Antennaria rosea,"rosy pussytoes, rosy pussy-toes",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,88526,185049,Active,Antennaria rosea ssp. confinis,rosy pussytoes,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,88547,185068,Active,Antennaria rosea ssp. pulvinata,pulvinate pussytoes,Antennaria isolepis,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,88558,185078,Active,Antennaria rosea ssp. rosea,rosy pussytoes,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,141476,36558,Active,Arnica angustifolia,narrowleaf arnica,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,141479,36560,Active,Arnica chamissonis,Chamisso arnica,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,94151,184943,Active,Arnica frigida,snow arnica,Arnica griscomii ssp. frigida,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,170466,509129,Active,Arnica griscomii,,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,141485,36566,Active,Arnica latifolia,broadleaf arnica,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,141486,36567,Active,Arnica lessingii,nodding arnica,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,156248,-501964,Inactive,Arnica ovata,,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,133566,35432,Active,Artemisia arctica,boreal sagebrush,Artemisia arctica ssp. arctica,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,133575,35440,Active,Artemisia tilesii,Tilesius' wormwood,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,86020,183721,Active,Artemisia tilesii ssp. unalaschcensis,Tilesius' wormwood,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,135964,35792,Active,Chrysanthemum arcticum,arctic daisy,Dendranthema arcticum ssp. arcticum,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,135986,35811,Active,Erigeron acris,"bitter daisy, bitter fleabane, blue fleabane",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,135981,35807,Active,Erigeron humilis,arctic alpine fleabane,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,136911,35921,Active,Erigeron peregrinus,"subalpine fleabane, wandering daisy, wandering fleabane",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,181584,513459,Active,Eurybia sibirica,Siberian aster,"Aster sibiricus, Aster sibiricus",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,142998,37709,Active,Hieracium gracile,slender hawkweed,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,143024,37732,Active,Hieracium triste,"low alpine hawkweed, slender hawkweed, woolly hawkweed",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,153776,501470,Active,Matricaria discoidea,"disc mayweed, pineappleweed",Matricaria matricarioides,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,192582,518149,Active,Packera indecora,elegant groundsel,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,192593,518154,Active,Packera pauciflora,alpine groundsel,Senecio pauciflorus,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,215472,529538,Active,Petasites frigidus var. frigidus,arctic sweet coltsfoot,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,216029,529539,Active,Petasites frigidus var. nivalis,arctic sweet coltsfoot,Petasites hyperboreus,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,216032,529540,Active,Petasites frigidus var. palmatus,"arctic sweet coltsfoot, arctic sweet-colt's-foot",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,136359,38269,Active,Prenanthes alata,western rattlesnakeroot,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,138496,36152,Active,Senecio lugens,small blacktip ragwort,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,162132,505133,Active,Senecio pseudoarnica,seaside ragwort,Senecio pseudo-arnica,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Asterales,Asteraceae,137495,36090,Active,Senecio triangularis,"arrowleaf groundsel, arrowleaf ragwort",,Present
